id,Program Type,Program Name,Community Area,Activity Status,lat,lon
2907,SENIORPRO,Evergreen Tower I - IFI Market,Near North Side,ACTIVE,41.9067228,-87.6405951
2908,SENIORPRO,Flannery Senior Apartments II,Near North Side,ACTIVE,41.9091675,-87.6460614
2909,SENIORPRO,Flannery Senior Apartments I,Near North Side,ACTIVE,41.9095659,-87.6465935
2910,SENIORPRO,Albany Terrace,South Lawndale,ACTIVE,41.8533289,-87.7014768
2911,SENIORBOX,Ike Sims Village Apts,East Garfield Park,ACTIVE,41.8832265,-87.71056449999999
2912,SENIORBOX,Evergreen Tower II,Near North Side,ACTIVE,41.906988,-87.640581
2913,SENIORBOX,Garden House Of Maywood,Maywood,ACTIVE,41.8830895,-87.83535479999999
2914,SENIORBOX,Maywood Phoenix Homes,Maywood,ACTIVE,41.8890623,-87.648719
2915,SENIORPRO,Cal Met Village Apts,Grand Boulevard,ACTIVE,41.8198486,-87.6180875
2916,SENIORPRO,Margaret Ford Manor,Grand Boulevard,ACTIVE,41.8128037,-87.6251478
2917,SENIORPRO,Judge Green Senior Building,Oakland,ACTIVE,41.8216717,-87.6023214
2918,SENIORBOX,Chinatown Elderly Apartments,Armour Square,ACTIVE,41.85112700000001,-87.63534709999999
2919,SENIOR,Evergreen Tower II,Near North Side,INACTIVEFB,41.906988,-87.640581
2920,SENIOR,Original Greater Garfield MBC,Humboldt Park,INACTIVEFB,41.90245729999999,-87.7220068
2921,PANTRY,Vital Bridges Elk Grove,Elk Grove Village,ACTIVE,42.0317714,-87.97225569999999
2922,CACFP,Winston Campus Jr H.S. (PFOC),Palatine,INACTIVEAG,42.1128292,-88.0230096
2923,GCFD-MP,Palatine Township,Palatine,INACTIVEFB,42.1390088,-88.0215118
2924,ONSITE,TSA: Des Plaines Food Pantry,Des Plaines,INACTIVEFB,42.0369818,-87.93535159999999
2925,ONSITE,Willow Creek Community Church,Hoffman Estates,INACTIVEFB,42.0605198,-88.13979169999999
2926,ONSITE,Journeys from PADS to Hope,Palatine,INACTIVEFB,42.09891770000001,-88.01510329999999
2927,ONSITE,Harvest Bible Chapel,Rolling Meadows,INACTIVEFB,42.0979012,-88.02511779999999
2928,ONSITE,Church of the Holy Spirit,Schaumburg,INACTIVEFB,42.036245,-88.115185
2929,ONSITE,Lutheran Church of the Cross,Arlington Heights,INACTIVEFB,42.0481983,-87.9741741
2931,GCFD-PM,St. Thomas of Villanova,Palatine,ACTIVE,42.1162419,-88.0143057
2932,GCFD-PM,St. Colette,Rolling Meadows,ACTIVE,42.0703162,-88.0183739
2933,GCFD-PM,Palatine Opportunity Center,Palatine,ACTIVE,42.1390088,-88.0215118
2934,PANTRY,TSA: Des Plaines Food Pantry,Des Plaines,ACTIVE,42.0369818,-87.93535159999999
2935,PANTRY,Willow Creek Center,South Barrington,ACTIVE,42.1403305,-88.2441772
2936,PANTRY,Journeys - The Road Home,Palatine,ACTIVE,42.09891770000001,-88.01510329999999
2937,PANTRY,Harvest Bible Chapel,Rolling Meadows,ACTIVE,42.0979012,-88.02511779999999
2938,PANTRY,Church of the Holy Spirit,Schaumburg,ACTIVE,42.0369951,-88.115105
2939,PANTRY,Lutheran Church of the Cross,Arlington Heights,ACTIVE,42.0481983,-87.9741741
2940,SEASONAL,TSA: Elk Grove Village,Elk Grove Village,INACTIVEFB,41.9982994,-87.97190789999999
2941,SEASONAL,TSA: Hanover/Bridge,Elk Grove Village,INACTIVEFB,41.975548,-88.1393142
2942,PANTRY,Living Faith Church,Palatine,INACTIVEFB,42.0715294,-88.0288174
2943,PANTRY,Schaumburg Township,Hoffman Estates,ACTIVE,42.0268605,-88.09278479999999
2944,PANTRY,Bethel Evangelical Lutheran Ch,Palatine,ACTIVE,42.0715294,-88.0288174
2945,PANTRY,Trinity Charities Inc.,Schaumburg,ACTIVE,42.0461807,-88.0600437
2946,SOUP KITCH,TSA: Elk Grove Village,Elk Grove Village,ACTIVE,41.9982994,-87.97190789999999
2947,SENIOR,Schaumburg Barn,Schaumburg,ACTIVE,42.0210015,-88.1133265
2948,FOODBOX,Food Box - Howard Area Com Ct,Rogers Park,INACTIVEFB,42.0208028,-87.67341150000001
2949,FOODBOX,Food Box - Care for Real,Edgewater,INACTIVEFB,41.9816533,-87.659706
2950,FOODBOX,Food Box-North Area Comm Srv,Uptown,INACTIVEFB,41.9684056,-87.65505279999999
2951,FOODBOX,Food Box-Cornerstone Fam. Ctr.,Uptown,INACTIVEFB,41.9652501,-87.65392539999999
2952,FOODBOX,Food Box-Haitian AM Comm PY,Rogers Park,INACTIVEFB,42.0074593,-87.67148069999999
2953,FOODBOX,Food Box-Uptown Crisis Center,Uptown,INACTIVEFB,41.9652501,-87.65392539999999
2954,FOODBOX,Food Box-Zam's Hope,West Ridge,INACTIVEFB,41.9980433,-87.69085720000001
2955,CDHS-PRO,Cornerstone/Naomi,Uptown,ACTIVE,41.9660909,-87.65860599999999
2956,CDHS-PRO,Cornerstone/Hannah's House/syl,Uptown,ACTIVE,41.9663992,-87.65903070000002
2957,CDHS-PRO,Cornerstone/Epworth,Edgewater,ACTIVE,41.9779463,-87.6564724
2958,CDHS-PRO,Singer Residence,West Ridge,INACTIVEAG,41.9970179,-87.6981933
2959,CDHS-PRO,Good News Partners/New Life In,Rogers Park,INACTIVEFB,42.0204409,-87.6734158
2960,CDHS-PRO,Lakeview Emergency Sh/Addison,Uptown,INACTIVEAG,41.9688793,-87.653914
2961,CDHS-PRO,Sarah's Circle,Uptown,ACTIVE,41.9687697,-87.6553088
2962,CDHS-PRO,Family Program/Housing Opportu,Rogers Park,ACTIVE,42.0191955,-87.6715218
2963,DAY CARE,Academy for Children,Prospect Heights,INACTIVEFB,42.1242527,-87.9445042
2964,FOODBOX,Howard Area Community Center,Rogers Park,INACTIVEFB,42.0208028,-87.67341150000001
2965,FOODBOX,A Just Harvest,Rogers Park,INACTIVEFB,42.0207619,-87.6727246
2971,SHELTER,"AIDS Care, Inc.",Lake View,INACTIVEFB,41.9377479,-87.6378397
2972,PANTRY,Vital Bridges Edgewater,Edgewater,ACTIVE,41.9830294,-87.6596593
2973,PANTRY,Rogers Park Groceryland,Rogers Park,INACTIVEAG,42.0195908,-87.6726522
2974,CACFP,High Ridge YMCA,West Ridge,ACTIVE,42.012647,-87.6915288
2975,CACFP,Indo American Center,West Ridge,ACTIVE,41.9965957,-87.6999329
2976,KIDS CAFE,Chicago Uptown Ministry,Uptown,INACTIVEFB,41.9679571,-87.65524669999999
2977,CACFP,"Alternatives, Inc.",Uptown,INACTIVEAG,41.9681566,-87.65500410000001
2978,KIDS CAFE,Y.O.U Evanston Washington,Evanston,INACTIVEFB,42.0343622,-87.69359759999999
2979,KIDS CAFE,Y.O.U Evanston Nichols,Evanston,INACTIVEFB,42.0371837,-87.68289709999999
2980,KIDS CAFE,Y.O.U Evanston Oakton (Chute),Evanston,INACTIVEFB,42.026068,-87.6865382
2981,KIDS CAFE,Leaning Tower YMCA,Niles,INACTIVEFB,42.0124113,-87.7839726
2982,CACFP,Family Matters Inc.,Rogers Park,ACTIVE,42.0220589,-87.67157449999999
2983,SFSP,Skokie Pulbic Library,Skokie,ACTIVE,42.0257291,-87.7576986
2984,CACFP,Housing Opportunities for,Rogers Park,INACTIVEAG,42.0191955,-87.6715218
2985,SFSP,Jewish Child and Family,West Ridge,ACTIVE,42.0036776,-87.708897
2986,SFSP,Korean American Resource &,North Park,ACTIVE,41.99462159999999,-87.7148862
2987,SFSP,Lakeside Square Apartments,Uptown,ACTIVE,41.9685044,-87.6535464
2988,KIDS CAFE,Living Water Community Church,Rogers Park,INACTIVEFB,42.0056934,-87.6699652
2989,SFSP,Edgewater Baptist Church,Edgewater,ACTIVE,41.9851953,-87.66523
2990,SFSP,CHA- NESS,Uptown,ACTIVE,41.96466969999999,-87.65220479999999
2991,CACFP,CircEsteem,Edgewater,ACTIVE,41.9764256,-87.6716366
2992,CACFP,Chinese Mutual Aid Association,Uptown,ACTIVE,41.9734741,-87.65571249999999
2993,KIDS CAFE,Presence Resurrection Med Cntr,Norwood Park,INACTIVEFB,41.9879921,-87.8144583
2994,SFSP,RefugeeOne,Edgewater,ACTIVE,41.98014500000001,-87.660939
2995,KIDS CAFE,Care for Real,Edgewater,INACTIVEAG,41.9795699,-87.6547202
2996,SFSP,Muslim Women Resource Center,West Ridge,ACTIVE,41.99930459999999,-87.6895457
2997,SFSP,CHA-Loyola University,Edgewater,INACTIVEFB,41.9976178,-87.6553203
2998,SFSP,CHA - Truman College,Uptown,ACTIVE,41.96452439999999,-87.6589929
2999,SFSP,North Point Apts,Rogers Park,ACTIVE,42.0209386,-87.67036159999999
3000,SFSP,Alternatives Inc - Urban Arts,Uptown,ACTIVE,41.9681566,-87.65500410000001
3002,HKM,Chute Middle School,Evanston,ACTIVE,42.02623639999999,-87.6924393
3003,HKM,New Field Elementary School,Rogers Park,ACTIVE,42.0073304,-87.67269619999999
3004,GCFD-MP,Niles Township,Skokie,INACTIVEFB,42.033278,-87.75916529999999
3005,FOODBOX,Iglesia Impacto Evangelica Bel,Edgewater,INACTIVEFB,41.98380239999999,-87.6651413
3006,FOODBOX,Zam's Hope,West Ridge,INACTIVEFB,41.9980433,-87.69085720000001
3007,FOODBOX,Iglesia Impacto Evangelica Bel,Edgewater,INACTIVEFB,41.98380239999999,-87.6651413
3008,GCFD-MP,Interfaith Action Council,Evanston,INACTIVEFB,42.0347936,-87.6961007
3009,N4K,Boone School,West Ridge,INACTIVEAG,42.0036243,-87.698048
3010,N4K,Jordan School,Rogers Park,INACTIVEAG,42.0170855,-87.67803099999999
3011,N4K,Stockton School,Uptown,INACTIVEAG,41.9620926,-87.6638569
3012,N4K,Boone Elementary,West Ridge,INACTIVEFB,42.0036243,-87.698048
3013,N4K,Jordan Elementary,Rogers Park,INACTIVEFB,42.0170855,-87.67803099999999
3014,N4K,Stockton Elementary,Uptown,INACTIVEFB,41.9620926,-87.6638569
3015,ONSITE,TSA: Tom Seay Center PY,Uptown,INACTIVEFB,41.96338009999999,-87.65583699999999
3016,ONSITE,Care For Real,Edgewater,INACTIVEFB,41.9922344,-87.6606437
3017,ONSITE,TSA: Evangeline Booth Lodge,Uptown,INACTIVEFB,41.9696214,-87.6501601
3018,ONSITE,St. Mary of The Lake CC FP,Uptown,INACTIVEFB,41.9587497,-87.6546491
3019,ONSITE,St. Thomas of Canterbury,Uptown,INACTIVEFB,41.969738,-87.6558012
3020,ONSITE,Howard Area Community Center,Rogers Park,INACTIVEFB,42.0208028,-87.67341150000001
3021,ONSITE,Jesus People USA,Uptown,INACTIVEFB,41.9657404,-87.653229
3022,ONSITE,United Church of Rogers Park,Rogers Park,INACTIVEFB,42.0075458,-87.6695316
3023,ONSITE,St. Ignatius Parish,Rogers Park,INACTIVEFB,42.0016127,-87.66513959999999
3024,ONSITE,Chicago Uptown Ministries,Uptown,INACTIVEFB,41.9679571,-87.65524669999999
3025,ONSITE,Good News Community Kitchen,Rogers Park,INACTIVEFB,42.0207619,-87.6727246
3027,ONSITE,Ebenezer AME Soup Kitchen,Evanston,INACTIVEFB,42.0524735,-87.6867044
3028,ONSITE,Soup-er Saturday at 1st Pres.,Evanston,INACTIVEFB,42.0435982,-87.6798743
3029,ONSITE,Hemenway UMC Food Pantry,Evanston,INACTIVEFB,42.03494,-87.6792133
3030,ONSITE,R.E.S.T.,Uptown,INACTIVEFB,41.9688793,-87.653914
3032,ONSITE,Vital Bridges Edgewater,Edgewater,INACTIVEFB,41.9830294,-87.6596593
3033,ONSITE,Anixter Center (Rosie's),West Ridge,INACTIVEFB,41.9935161,-87.6876132
3034,ONSITE,Evanston Shelter For Women,Evanston,INACTIVEFB,42.0491323,-87.6891125
3035,ONSITE,New Seed Pantry,Uptown,INACTIVEFB,41.9677282,-87.6630981
3037,ONSITE,Cornerstone Outreach,Uptown,INACTIVEFB,41.9663992,-87.65903070000002
3039,ONSITE,Victor C. Neumann (Rosie's),Edgewater,INACTIVEFB,41.9830738,-87.6742613
3042,ONSITE,Preston Bradley Center,Uptown,INACTIVEFB,41.9688793,-87.653914
3043,ONSITE,Niles Township Food Pantry,Skokie,INACTIVEFB,42.033278,-87.75916529999999
3044,ONSITE,Connections for the Homeless,Evanston,INACTIVEFB,42.044598,-87.6809218
3045,ONSITE,Sarah's Circle,Uptown,INACTIVEFB,41.9687697,-87.6553088
3046,ONSITE,Inspiration Corporation,Uptown,INACTIVEFB,41.9646577,-87.6572959
3047,ONSITE,TSA: Evanston Food Pantry,Evanston,INACTIVEFB,42.0428137,-87.6814855
3055,ONSITE,Mihut's Romanian Mission,Niles,INACTIVEFB,42.014877,-87.78878999999999
3056,SPECIAL,Campus Kitchens Project,Evanston,INACTIVEFB,42.0504851,-87.67801150000001
3058,ONSITE,CEDA Northwest Pantry,Mount Prospect,INACTIVEFB,42.0718507,-87.95548749999999
3059,ONSITE,Chicago Chesed Fund Inc.,Lincolnwood,INACTIVEFB,42.00894479999999,-87.7220214
3060,ONSITE,The Harvest Food Pantry,Evanston,INACTIVEFB,42.0191476,-87.70846610000001
3062,ONSITE,Good News Partners Sk,Rogers Park,INACTIVEFB,41.8825764,-87.6694993
3063,ONSITE,North Side Church of God,Uptown,INACTIVEFB,41.9759361,-87.6594825
3064,ONSITE,LSSI BHS Detox Program,Edgewater,INACTIVEFB,41.9824384,-87.6561674
3065,ONSITE,Rimland Services NFP,Evanston,INACTIVEFB,42.0405367,-87.7031578
3066,GCFD-PM,Kenmore Plaza,Edgewater,INACTIVEFB,41.9770877,-87.65588699999999
3067,GCFD-PM,Uptown Food for Families,Uptown,INACTIVEFB,41.9654295,-87.6547885
3068,GCFD-PM,A Just Harvest,Rogers Park,ACTIVE,42.0207619,-87.6727246
3069,GCFD-PM,Uptown Food For Families,Uptown,INACTIVEFB,41.9654295,-87.6547885
3070,GCFD-PM,Niles Township Food Pantry,Skokie,INACTIVEFB,42.033278,-87.75916529999999
3071,GCFD-PM,St. Edna,Arlington Heights,ACTIVE,42.1215756,-87.9790384
3072,GCFD-PM,Warren Park Produce Program,West Ridge,ACTIVE,42.0022277,-87.68896079999999
3073,GCFD-PM,Interfaith Action of Evanston,Evanston,ACTIVE,42.0347936,-87.6961007
3074,PANTRY,Self Help Closet and Pantry,Des Plaines,INACTIVEFB,42.0309633,-87.9085776
3075,PANTRY,Haitian American Immigrant,Rogers Park,INACTIVEAG,42.01172529999999,-87.6657256
3076,PANTRY,Niles Township Food Pantry,Skokie,ACTIVE,42.033278,-87.75916529999999
3077,PANTRY,TSA: Tom Seay Center PY,Uptown,INACTIVEFB,41.96338009999999,-87.65583699999999
3078,PANTRY,St. Thomas of Canterbury,Uptown,ACTIVE,41.969738,-87.6558012
3079,PANTRY,Breakthrough Urban Min. PY,Edgewater,INACTIVEFB,41.97767700000001,-87.669281
3080,PANTRY,Chicago Uptown Ministries,Uptown,ACTIVE,41.9679571,-87.65524669999999
3081,PANTRY,Hemenway UMC Food Pantry,Evanston,INACTIVEFB,42.03494,-87.6792133
3082,PANTRY,New Seed Pantry,Uptown,ACTIVE,41.9677282,-87.6630981
3083,PANTRY,Care For Real,Edgewater,ACTIVE,41.9795699,-87.6547202
3084,PANTRY,TSA: Evangeline Booth Lodge PY,Uptown,INACTIVEAG,41.9696214,-87.6501601
3085,PANTRY,Catholic Charities: DesPlaines,Des Plaines,ACTIVE,42.0458873,-87.8818357
3086,PANTRY,Howard Area Community Center,Rogers Park,ACTIVE,42.0208028,-87.67341150000001
3087,PANTRY,Harper House,Uptown,INACTIVEFB,41.9678223,-87.6544287
3088,PANTRY,St. Ignatius Parish,Rogers Park,ACTIVE,42.0016127,-87.66513959999999
3089,PANTRY,Eternal Love Baptist Church,West Ridge,INACTIVEAG,42.0123729,-87.6980619
3090,PANTRY,Cornerstone Community Outreach,Uptown,ACTIVE,41.9665202,-87.6590531
3091,PANTRY,Haitian American Community As.,Rogers Park,INACTIVEFB,42.0074593,-87.67148069999999
3092,PANTRY,St. Mary of The Lake Comm. Ctr,Uptown,ACTIVE,41.9587497,-87.6546491
3093,PANTRY,TSA: Evanston Food Pantry,Evanston,ACTIVE,42.0428137,-87.6814855
3094,PANTRY,Mihut's Romanian Mission,Niles,ACTIVE,42.014877,-87.78878999999999
3095,PANTRY,Northfield Township,Glenview,ACTIVE,42.1009742,-87.7986888
3096,PANTRY,Zam's Hope,West Ridge,INACTIVEFB,41.9980433,-87.69085720000001
3097,PANTRY,"Northwest Compass, Inc.",Mount Prospect,ACTIVE,42.0718507,-87.95548749999999
3098,PANTRY,Chicago Chesed Fund Inc.,Lincolnwood,ACTIVE,42.00894479999999,-87.7220214
3099,PANTRY,The Harvest Food Pantry of,Evanston,ACTIVE,42.0191476,-87.70846610000001
3100,PANTRY,Christoper House - Uptown,Uptown,INACTIVEFB,41.9674553,-87.6571562
3101,PANTRY,North Side Church of God,Uptown,INACTIVEFB,41.9759361,-87.6594825
3102,PANTRY,Hillside Free Methodist Church,Evanston,ACTIVE,42.067723,-87.728926
3103,PANTRY,Holy Apostolic Catholic,Rogers Park,INACTIVEFB,42.0130859,-87.6697966
3104,PANTRY,Chicago Community Ministry,Rogers Park,INACTIVEFB,42.0006503,-87.67115009999999
3105,PANTRY,EZRA Multi-Service Center,Uptown,ACTIVE,41.9651412,-87.65290619999999
3106,PANTRY,Wheeling Township,Arlington Heights,ACTIVE,42.10625599999999,-87.98044089999999
3107,PANTRY,Congregation Bene Shalom-,Skokie,ACTIVE,42.0260231,-87.7393247
3108,PANTRY,Connections for the Homeless,Evanston,ACTIVE,42.044598,-87.6809218
3109,PANTRY,The Ark,West Ridge,ACTIVE,41.9991347,-87.70004829999999
3110,PANTRY,AWE Charity Foundation,Morton Grove,ACTIVE,42.0408029,-87.777869
3111,GROUP HOME,Augustana-Artesian,West Ridge,INACTIVEFB,41.9956778,-87.6907609
3112,GROUP HOME,Glenkirk Foundation,Arlington Heights,INACTIVEFB,42.066074,-87.97662000000001
3113,GROUP HOME,Rimland Services,Evanston,INACTIVEFB,42.028838,-87.7047894
3114,SOUP KITCH,Glenkirk Foundtion (Rosie's),Arlington Heights,INACTIVEFB,42.066074,-87.97662000000001
3115,GROUP HOME,Anixter Center (Rosie's),West Ridge,INACTIVEFB,41.9935161,-87.6876132
3116,GROUP HOME,Rimland Services,Evanston,INACTIVEAG,42.028838,-87.7047894
3117,GROUP HOME,Augustana Artesian (Rosie's),Glenview,INACTIVEAG,42.0867096,-87.7995215
3118,GROUP HOME,Victor C. Neumann (Rosie's),Edgewater,INACTIVEFB,41.9830738,-87.6742613
3119,SHELTER,H.O.M.E.- PCH,Edgewater,ACTIVE,41.996187,-87.66929850000001
3120,SHELTER,Cornerstone Community Outreach,Uptown,ACTIVE,41.9665202,-87.6590531
3121,SHELTER,R.E.S.T. Men's Shelter,Uptown,INACTIVEFB,41.9688793,-87.653914
3122,SHELTER,R.E.S.T. Women's Shelter,Uptown,INACTIVEFB,41.9651869,-87.6552259
3123,SHELTER,New Life For Girls,Rogers Park,INACTIVEFB,42.0048262,-87.6702777
3124,SHELTER,TSA: Evangeline Booth Lodge SH,Uptown,ACTIVE,41.9696214,-87.6501601
3125,SHELTER,New Life Shelter,Rogers Park,INACTIVEFB,42.0204409,-87.6734158
3126,GROUP HOME,Jesus People USA,Uptown,INACTIVEFB,41.9657404,-87.653229
3127,GROUP HOME,Methodist Youth Svcs. (Touhy),Rogers Park,INACTIVEAG,42.0124316,-87.67391599999999
3128,SHELTER,YWCA Evanston North Shore,Evanston,ACTIVE,42.0485153,-87.68923439999999
3129,SENIOR,Lieberman Geriatric Center,Skokie,INACTIVEAG,42.05681999999999,-87.73802119999999
3130,GROUP HOME,Boys Hope: O'Donnell House,Evanston,ACTIVE,42.057253,-87.682867
3131,GROUP HOME,Boys Hope: Healy House,Evanston,ACTIVE,42.0571666,-87.6830274
3132,GROUP HOME,Girls Hope,Evanston,ACTIVE,42.038559,-87.67841109999999
3133,SHELTER,Singer Residence,West Ridge,INACTIVEAG,41.9970179,-87.6981933
3134,GROUP HOME,Children's Home & Aid Society,Evanston,INACTIVEFB,42.0332675,-87.6870282
3135,SHELTER,LSSI BHS Detox Program,Edgewater,INACTIVEFB,41.9824384,-87.6561674
3136,SHELTER,Good News Partners SH,Rogers Park,ACTIVE,42.0204409,-87.6734158
3137,SHELTER,H.O.M.E.- NSH,Rogers Park,ACTIVE,42.014627,-87.6648835
3138,SHELTER,Sarah's Circle Day Shelter,Uptown,ACTIVE,41.9687697,-87.6553088
3139,SHELTER,North Side Housing &,Uptown,ACTIVE,41.9688793,-87.653914
3140,SOUP KITCH,Cornerstone Community Outreach,Uptown,ACTIVE,41.9665202,-87.6590531
3141,SOUP KITCH,TSA: Tom Seay Center SK,Uptown,INACTIVEFB,41.96338009999999,-87.65583699999999
3142,SOUP KITCH,St. Thomas of Canterbury SK,Uptown,ACTIVE,41.969738,-87.6558012
3143,SOUP KITCH,A Just Harvest,Rogers Park,ACTIVE,42.0207619,-87.6727246
3144,SOUP KITCH,Ebenezer AME Soup Kitchen,Evanston,ACTIVE,42.0524735,-87.6867044
3145,SOUP KITCH,Inspiration Corporation,Uptown,ACTIVE,41.9646577,-87.6572959
3146,SOUP KITCH,Harper House,Uptown,INACTIVEFB,41.9678223,-87.6544287
3147,SOUP KITCH,United Church of Rogers Park,Rogers Park,ACTIVE,42.0075458,-87.6695316
3148,SOUP KITCH,Sarah's Circle Day,Uptown,INACTIVEFB,41.9687697,-87.6553088
3149,SOUP KITCH,Preston Bradley Center,Uptown,ACTIVE,41.9688793,-87.653914
3150,SOUP KITCH,St. Augustine Center,Uptown,INACTIVEFB,41.9638685,-87.6547629
3151,SOUP KITCH,Soup-er Saturday at 1st Pres.,Evanston,ACTIVE,42.0435982,-87.6798743
3152,SOUP KITCH,Second Baptist Church:Evanston,Evanston,INACTIVEFB,42.04911329999999,-87.6829261
3153,SOUP KITCH,Metropolitan Family-Western,West Ridge,INACTIVEFB,42.01863669999999,-87.689813
3154,SOUP KITCH,Connections for the Homeless,Evanston,INACTIVEFB,42.044598,-87.6809218
3155,SOUP KITCH,Sarah's Circle SK,Uptown,ACTIVE,41.9702306,-87.6552353
3156,SEASONAL,Knight Family Foundation,Evanston,ACTIVE,42.0475567,-87.68342919999999
3157,SOUP KITCH,The Campus Kitchen at,Evanston,ACTIVE,42.0504851,-87.67801150000001
3158,PANTRY,Methodist Youth Services Inc.,Uptown,INACTIVEAG,41.964443,-87.66417
3159,SPECIAL,North East Scattered Sites,Uptown,INACTIVEFB,41.9625936,-87.65821629999999
3160,PANTRY,Rimland Services NFP,Evanston,INACTIVEAG,42.0405367,-87.7031578
3161,PANTRY,Jesus People USA,Uptown,INACTIVEFB,41.9657404,-87.653229
3162,PANTRY,Jesus People USA SchoolProgram,Uptown,INACTIVEFB,41.9657404,-87.653229
3163,PANTRY,Inspiration Corporation,Uptown,ACTIVE,41.9646577,-87.6572959
3164,SPECIAL,Learning Tower YMCA,Niles,INACTIVEFB,42.0124113,-87.7839726
3165,SPECIAL,Warren Park,West Ridge,INACTIVEFB,42.0022277,-87.68896079999999
3166,SPECIAL,Hamdard Center of Health &,Rogers Park,INACTIVEFB,41.998351,-87.669668
3167,SPECIAL,Source for Chicago Strike Camp,Edgewater,INACTIVEFB,41.977723,-87.66927559999999
3168,SOUP KITCH,Emmaus Ministries,Uptown,INACTIVEFB,41.9651758,-87.6533223
3169,SPECIAL,American Islamic College,Uptown,ACTIVE,41.9550792,-87.64638579999999
3170,SENIORBOX,Farwell Senior Apartments,Rogers Park,ACTIVE,42.0070535,-87.66667199999999
3171,SENIORBOX,Kenmore Plaza,Edgewater,ACTIVE,41.9770877,-87.65588699999999
3172,SENIORBOX,Jarvis Senior Apartments,Rogers Park,ACTIVE,42.0157623,-87.66588519999999
3173,SENIORBOX,Pines of Edgewater,Edgewater,ACTIVE,41.97708799999999,-87.656826
3174,SENIORBOX,Eastwood Towers,Uptown,ACTIVE,41.96652599999999,-87.6550609
3175,SENIORPRO,Castleman Apts,Uptown,ACTIVE,41.9729744,-87.6545137
3176,SENIOR,Ella Flagg Apartments,Uptown,INACTIVEFB,41.9667822,-87.65415940000001
3177,SENIORBOX,Daniel Hudson Burnham,West Ridge,ACTIVE,42.0007166,-87.67918189999999
3178,SENIORBOX,Henrich House,Des Plaines,ACTIVE,41.8649599,-87.6663406
3179,SENIORBOX,Albert Goedke House,Arlington Heights,ACTIVE,42.0840854,-87.9867976
3180,DAY CARE,Glenview Covenant Child Care,Glenview,INACTIVEAG,42.06871599999999,-87.84027999999999
3181,GCFD-MP,St. Emily,Mount Prospect,INACTIVEFB,42.066793,-87.9142657
3185,ONSITE,Metropolitan Family Services,Niles,INACTIVEFB,42.054279,-87.8516162
3186,ONSITE,Northfield Township,Glenview,INACTIVEFB,42.0875418,-87.8495155
3187,GCFD-PM,St. Emily,Mount Prospect,ACTIVE,42.066793,-87.9142657
3188,PANTRY,Wheeling Food Pantry,Wheeling,ACTIVE,42.1413722,-87.91574969999999
3189,GROUP HOME,Center on Deafness (Rosies),Glenview,INACTIVEFB,42.0907404,-87.8732017
3190,GROUP HOME,Avenues To Independence,Niles,INACTIVEFB,42.04106549999999,-87.8307677
3191,SCHOOL,Center On Deafness,Northbrook,INACTIVEFB,42.1389189,-87.8641124
3192,GROUP HOME,Avenues to IndependenceRosie's,Niles,INACTIVEFB,42.04106549999999,-87.8307677
