Activity Status,Program Number,Agency Number,Community Area,Program Type,Program Name,Hours,Contact,Description,Shipping Address,Shipping City,Shipping Zip,Service Areas,Aldermanic Ward,Cook County Commissioner Code,State Rep District,State Senator District,US Congressional District Code,FY13 - Lbs Dist,FY14 - Lbs Dist,FY15 - Lbs Dist,FY16 Lbs Dist,_,FY13 - Inds Serv,FY14 - Inds Serv,FY15 - Inds Serv,FY16  - Inds Serv,_,FY13 - Meals Served (meal programs),FY14 - Meals Served (meal programs),FY15 - Meals Served (meal programs),FY16 Meals Served (meal programs),,
ACTIVE,PY00697,A01462,Oak Park,PANTRY,New Life Ministries Church of,Thursday: 10:00 am - 12:00 pm; Friday:  5:30 pm - 7:30 pm,Sharon Gibson,General Public Food Pantry. Clients can visit twice a month. ID Required.,634 N Austin Blvd,Oak Park,60302,"Zip Codes: 60130, 60301, 60302, 60303, 60304, 60639, 60644, and 60651",,1,78,39,7,0,"78,536","141,546","150,443",,0,"9,664","11,836","9,619",,0,0,0,0,,
INACTIVEFB,PY00698,A01466,North Lawndale,PANTRY,Grace Memorial Baptist Church,Friday: 1:00 pm - 3:00 pm,Terri Hunter,General Public Food Pantry. Clients can visit four times a month. ID Required.,1457 S Kenneth Ave,Chicago,60623,N: Roosevelt; S: Cermak; E: Keeler; W: Cicero,24,2,9,5,7,0,"45,265","27,550",523,,0,"3,881","4,911",0,,0,0,0,0,,
ACTIVE,PY00700,A01468,East Garfield Park,PANTRY,St. James Unity Baptist Church,Saturdays 9:00am-11:00am,Shirley Tate,General Public Food Pantry. Clients can visit once a week. ID Required.,900 S Sacramento Blvd,Chicago,60612,Cook County,28,2,9,5,7,0,"49,710","57,773","61,649",,0,"12,064","10,495","9,227",,0,0,0,0,,
ACTIVE,PY00707,A01473,Near West Side,PANTRY,Jesse Brown V.A.M.C.,Tuesday: 11:00 am - 1:00 pm,Patrick Gleason,Closed Pantry for Veterans,820 S Damen Ave,Chicago,60612,Closed Pantry for Veterans,27,2,9,5,7,0,"115,924","211,007","188,448",,0,"12,931","22,173","21,826",,0,0,0,0,,
INACTIVEAG,PY00709,A01338,North Lawndale,PANTRY,Word of Truth Deliverance Min.,Saturday: 10:00 am - 12:00 pm,Lawon Tidwell,General Public Food Pantry. Clients can visit once a week. ID Required.,3622 W Douglas Blvd,Chicago,60623,Cook County,24,2,9,5,7,0,"146,220","139,179",0,,0,"6,023","4,381",0,,0,0,0,0,,
ACTIVE,PY00710,A01475,North Lawndale,PANTRY,Carey Tercentenary AME Church,Friday: 1:00 pm - 3:00 pm,Linda Horne,General Public Food Pantry. Clients can visit once a month. ID Required.,1448 S Homan Ave,Chicago,60623,"Zip Codes: 60608, 60610, 60612, 60616, 60622, 60623, 60624, 60644, and 60651",24,2,9,5,7,0,"71,532","145,374","167,944",,0,"8,608","12,710","17,268",,0,164,0,0,,
ACTIVE,PY00711,A01476,West Englewood,PANTRY,Believe in Thine Heart Min.,Friday: 4:00 pm - 6:00 pm,Emmett Brown,General Public Food Pantry. Clients can visit once a month. ID Required.,6000 S Ashland Ave,Chicago,60636,Zip Code: 60636,16,2,6,3,7,0,"28,099","45,421","67,217",,0,"4,934","8,293","10,334",,0,0,0,83,,
ACTIVE,PY00715,A01478,Maywood,PANTRY,C.T. Baker Performing Arts Ctn,Sunday: 1:00pm - 3:00PM,Yvonne Johnson,General Public Food Pantry. Clients can visit once a month. ID Required.,401 S 5th Ave,Maywood,60153,"Maywood, Broadview, Forest Park and Melrose Park",,1,7,4,7,0,"14,491","57,470","64,490",,0,"1,342","5,176","6,585",,0,0,0,0,,
ACTIVE,PY00721,A01483,West Englewood,PANTRY,Mount Olive Baptist Church,Saturday: 1:00 pm - 3:00 pm,Erma Wilcher,General Public Food Pantry. Clients can visit once a month. ID Required.,6353 S Marshfield Ave,Chicago,60636,Zip Code: 60636,16,2,6,3,7,0,"41,806","158,074","308,779",,0,"5,797","16,396","20,144",,0,0,0,0,,
ACTIVE,PY00724,A01486,Grand Boulevard,PANTRY,Metropolitan Community Outreac,Saturday: 11:00 am - 1:00 pm,Janice Thomas,General Public Food Pantry. Clients can visit twice a month. ID Required.,4610 S Prairie Ave,Chicago,60653,Zip Codes: 60653 and 60609,3,3,5,3,7,0,"7,972","46,179","53,718",,0,"1,169","5,724","5,647",,0,0,0,95,,
INACTIVEFB,PY00725,A01487,Austin,PANTRY,Word of Life Christian Min.,Tuesday: 11:00 am - 1:00 pm,DuWarren Gibson,General Public Food Pantry. Clients can visit once a month. ID or Proof of Addrss Required.,646 N Parkside Ave,Chicago,60644,"Zip Codes: 60624, 60639, and 60644",29,1,78,39,7,0,"3,512",0,0,,0,70,0,0,,0,0,0,0,,
ACTIVE,PY00727,A01488,Austin,PANTRY,Kingdom Baptist Church,Friday: 10:00 am - 12:00 pm,Ray Williams,General Public Food Pantry. Clients can once per month. ID Required.,301 N Central Ave,Chicago,60644,"Zip Codes: 60639, 60644, and 60651",37,1,8,4,7,0,"19,513","161,841","249,664",,0,"2,340","19,458","18,742",,0,0,0,0,,
ACTIVE,PY00733,A01496,Humboldt Park,PANTRY,St. Francis of Assisi Parish,Thursday: 4:00 pm - 6:00 pm,Br.Roberto Jimenez,General Public Food Pantry. Clients can visit once a month. ID Required.,932 N Kostner Ave,Chicago,60651,Pulaski Ave - Cicero Ave; North Ave - Chicago Ave,37,1,10,5,7,0,0,"21,047","24,354",,0,0,"1,403","3,701",,0,0,0,0,,
ACTIVE,PY00734,A01497,Hines,PANTRY,Hines VA Hospital,Thursday: 11:00 am - 1:00 pm,Erin Silanskis,Closed Pantry for Veterans,5000 S 5th Ave,Hines,60141,Closed Pantry for Veterans,,1,8,4,7,0,0,"62,905","156,172",,0,0,"7,934","12,748",,0,0,0,0,,
ACTIVE,PY00739,A01504,West Garfield Park,PANTRY,Wells Temple of Deliverance,Wednesday: 3:00 pm - 5:00 pm,Sereta Deal,General Public Food Pantry. Clients can visit once a month. ID Required.,2739 W Madison St,Chicago,60612,Zip Code: 60612,27,2,10,5,7,0,0,"9,724","21,728",,0,0,935,"2,517",,0,0,0,0,,
ACTIVE,PY00750,A01515,Austin,PANTRY,Heritage International,Thursday: 6:00 pm - 8:00 pm,Shirley Smith,General Public Food Pantry. Clients can visit once a month. ID Required.,5320 W North Ave,Chicago,60639,Zip Codes: 60639 and 60651,37,1,8,4,7,0,0,0,"28,762",,0,0,0,"2,515",,0,0,0,0,,
ACTIVE,PY00752,A01449,Washington Park,PANTRY,Gorham United Methodist Ch.,Thursday: 4:00 pm-6:00 pm,Pamela  Pirtle,General Public Food Pantry. Clients can visit once a month. ID Required.,5600 S Indiana Ave,Chicago,60637,Zip Code: 60637,20,2,5,3,7,0,0,0,"10,194",,0,0,0,863,,0,0,0,0,,
ACTIVE,PY00755,A01521,Westchester,PANTRY,Grace Central Church,Tuesday: 5:00 pm to 7:00 pm,Sylvia Hayde,General Public Food Pantry. Clients can visit once a month. ID Required.,10216 Kitchener St.,Westchester,60154,"Westchester, Berkeley, Hillside, Bellwood, Stone Park, Northlake",0,1,7,4,7,0,0,0,"9,040",,0,0,0,0,,0,0,0,0,,
INACTIVEFB,SH00008,A00869,Chicago Lawn,SHELTER,Thresholds Southwest,Closed Program Food distributed to clients throughout the month.,Michele Mueller,Agency supplies pantry bags of food to clients.  Closed Program. (Used to do hotmeals but does not have any staff with FHC on file - they not give away pantry bags for their outpatient clients to take home.),3108 W 63rd St,Chicago,60629,Closed Progrram,16,7,1,1,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
ACTIVE,SH00010,A00213,Near West Side,SHELTER,St. Leonard's Ministries,"Daily: B: 7:30 am - 9:30 am, L: 11:30 am - 1:30 pm, D: 5:00 pm",Theotis Hubbard,Closed program for special clients women only. (18 women formally in prions),1801 W Adams St,Chicago,60612,Closed Program,27,2,9,5,7,"29,580","27,757","24,619","40,217",,0,0,0,0,,"18,243","20,361","15,322","10,640",,
INACTIVEFB,SH00014,A00621,East Garfield Park,GROUP HOME,TAB House,"Mon -Sunday 7-7:30am, 11:30-12pm & 5-5:30pm",Marshe  Owens,Homeless Shelter for Women & Children who can stay up to 2 years. Capacity is 74 individuals.,2678 W. Washington Blvd.,Chicago,60612,,27,2,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEAG,SH00018,A00570,East Garfield Park,SHELTER,The Joshua Ministries SH,Daily: D: 8:00 pm - 9:00 pm,Shirley Hollingsworth,Overnight Shelter for homeless Men.,200 S Sacramento Blvd,Chicago,60612,Closed Program,28,2,10,5,7,"3,017",0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,SH00022,A00229,Washington Park,SHELTER,Washington-King Resource Ctr.,"Daily: B:5:00-7:00am, D:8:00-10:00pm",John Veasley,Homeless Shelter for Men.,5700 S Lafayette Ave,Chicago,60621,cook county,20,2,5,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,SH00025,A00031,West Garfield Park,GROUP HOME,Primo Center for Wmn & Chld SH,Daily: B: 8:00 am - 9:00 am; L: 12:00 pm - 1:00 pm; D: 4:00 pm - 5:00 pm,Diane Jerdine,Transitional Shelter for Women & Children (6 month stay),4241 W Washington Blvd,Chicago,60624,Closed Program,28,1,10,5,7,"1,160",0,0,0,,0,0,0,0,,"4,525",0,0,0,,
ACTIVE,SH00026,A00037,Austin,SHELTER,Habilitative Systems Inc.,"Daily: B: 8:00 am - 9:00 am, L: 1:00 pm - 2:00 pm, D: 5:00 pm - 6:00 pm",Cynthia Savage,Shelter for mentally/physically disabled (men only).,415 S Kilpatrick Ave,Chicago,60644,Closed Program,24,2,10,5,7,"1,173","3,204","8,251","9,571",,0,0,0,0,,"16,853","17,428","17,220","25,092",,
INACTIVEAG,SH00027,A00016,Near West Side,GROUP HOME,Holy Cross Mission,"Monday to Friday: 5:30 a.m., 12:00 p.m., 5:00 p.m.",Ellis Brown,Transitional (rehab) shelter for men (max stay of 30 days),124 North Sangamon,Chicago,60607,,27,2,9,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
ACTIVE,SH00028,A00039,North Lawndale,SHELTER,A Safe Haven Foundation: SH,"Daily: B:6:30-8:30, L:11:00-1:00, D:4:30-6:30; St & Sn:B:9:30-11:30am D:3-5pm",Angela Gerontakis,"Homeless Shelter for Men, Women & Families.  Meal Times: M-F 6:30-8:30am; St & Sn 9:00-12pm; M-F 11-1pm; St & Sn 3-5pm; M-F 5:00-6:30pm",2750 W Roosevelt Rd,Chicago,60608,Cook County,28,2,9,5,7,"270,775","341,090","276,355","225,932",,0,0,0,0,,"185,403","194,843","351,845","176,973",,
ACTIVE,SH00029,A00046,Chicago Lawn,SHELTER,Olive Branch Mission,Daily: B: 6:00 am - 8:00 am; L: 11:30 am - 1:15 pm; D: 4:30 pm - 6:10 pm,Genice Bowles-Randolph,"Homeless Shelter for Men, Women & Women with Children",6310 S Claremont Ave,Chicago,60636,Cook County,16,2,6,3,7,"111,185","166,411","190,820","225,327",,0,0,0,0,,"199,394","182,682","165,577","186,056",,
ACTIVE,SH00032,A00507,Humboldt Park,GROUP HOME,Leslie's Place,"Daily: B: 8:00 am - 10:00 am, L: 12:00 - 1:00 pm, D: 5:00 pm - 7:00 pm",Latrice Smith,Shelter for female ex-offenders. Avg. 6 months women's shelter.,1014 N Hamlin Ave,Chicago,60651,Closed Program,27,1,10,5,7,"9,213","42,777","44,885","61,399",,0,0,0,0,,"27,804","24,252","25,761","38,467",,
ACTIVE,SH00035,A00202,West Town,SHELTER,TSA: Adult Rehab Center,"Daily: B: 6:00 am - 7:30 am, L: 11:00 am - 12:30 pm, D: 4:00 pm - 5:30 pm",John Barton,Adult male alchol rehabilitation shelter (190 clients max),506 N Desplaines St,Chicago,60654,Closed program,27,2,9,5,7,"174,922","211,741","233,109","210,507",,0,0,0,0,,"241,510","266,428","146,629","235,682",,
ACTIVE,SH00036,A00190,Near North Side,SHELTER,Deborah's Place: Dolores',"Daily: B: 6:00 am- 9:30 am, L: 12:00 pm - 1:00 pm, D: 7:00 pm - 8:00 pm",Debra Duncan,Shelter for severely mentally ill women,1532 N Sedgwick St,Chicago,60610,Closed Program DHS Referrals,2,3,9,5,7,"33,174","36,686","38,009","36,562",,0,0,0,0,,"27,416","28,269","27,935","25,281",,
ACTIVE,SH00038,A00194,Humboldt Park,SHELTER,Neopolitan Lighthouse,"Daily: B:7:00-8:00am, L:12-1 pm D:4:00-5:00pm Sat-Sun: B:8:00-9:00am",Crystal Bass-White,Domestic violence shelter for Women & Childeren. Clients can stay for 120 days.,713 N Spaulding Ave,Chicago,60624,Closed Program,27,1,10,5,7,"26,348","26,686","27,100","34,323",,0,0,0,0,,"39,303","38,202","29,985","25,882",,
INACTIVEAG,SH00044,A00273,Austin,SHELTER,Thresholds Bridge West,"Monday thru Friday: B: 6:30 am - 7:30 am, L: 12:00 pm - 1:00 pm",Donna English-Henderson,Residentail Rehab program for individuals w/ MI,334 N Menard Ave,Chicago,60644,Closed Program,29,1,8,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,SH00046,A00887,West Englewood,GROUP HOME,HRDI Women's Program,"B: 7:30 am, L: 11:30 am - 1:00 pm, D: 4:30 pm - 6:00 pm",Elaine Bryant,This is a homeless shelter for women with children who have substance use/offender issues.,1223 W Marquette Rd,Chicago,60636,Closed Program,17,2,32,16,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
ACTIVE,SH00047,A00328,Humboldt Park,SHELTER,The Boulevard of Chicago the,"Daily: B: 7:45 am, S: 8:30 am - 9:00 am, L: 11:45 am, D: 4:45 pm",April Allison,Transitional shelter for ill or injured homeless individuals. Referrals by DHS or Hospitals,3456 W Franklin Blvd,Chicago,60624,Closed Program,27,1,10,5,7,"51,867","50,420","52,094","60,090",,0,0,0,0,,"75,416","73,133","72,363","65,130",,
INACTIVEFB,SH00048,A00230,North Lawndale,SHELTER,Hope House,"Daily: B: 7:00 am - 8:00 am, L: 12:00 pm - 1:00 pm, D: 5:00 pm - 6:00 pm",Johnnie Smith,Transitional shelter for homeless men (capacity of 55),3551 W Roosevelt Rd,Chicago,60624,Closed Program,24,2,9,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,SH00049,A00441,Humboldt Park,SHELTER,Mother's House I,"Daily: Mon-Fri: B:7:30-8:am, Sat-8:00am & Sun:9:00am, L-12-12:30pm, D:6:0-6:30PM",Alice Jackson,Homeless Shelter for men,904 N Saint Louis Ave,Chicago,60651,Closed Program,27,1,10,5,7,"22,584","6,540",0,0,,0,0,0,0,,"29,501","6,169",0,0,,
ACTIVE,SH00050,A00305,West Town,SHELTER,Night Ministry,"Open Daily B: 7:30 am - 9:00 am, L: 12:00 pm - 1:00 pm, D: 6:00 pm - 8:00 pm",Terry Williams,Homeless Shelter for Homeless Teens  (30-90 stay) for teens ages 14-21 and their children,1110 N Noble St,Chicago,60622,Restricted to Teen Program Participants,27,2,10,5,7,"30,003","26,035","29,532","32,468",,0,0,0,0,,"12,534","7,224","7,753","7,604",,
ACTIVE,SH00051,A00017,East Garfield Park,SHELTER,House of Mary & Joseph: SH,"Monday, Tuesday, Wednesday, Thursday: 9:00 am-8:00 pm; Friday: 9:00 am-5:00 pm",Denise Cobb,Homeless Shelter: Homeless Men & Homeless Women; overnight shelter. 250 beds open from dinner to breakfast. Over 21.,2715 W Harrison St,Chicago,60612,Cook County,28,2,9,5,7,"97,666","290,562","296,891","376,577",,0,0,0,0,,"205,216","231,511","264,109","292,758",,
INACTIVEAG,SH00054,A00179,Near West Side,SHELTER,House of Daniel (Outreach Mis),"Mon-Sun.BR-6:15-7:15,L-12:00-1:00,D-5:00-6:00PM",Edward Davis,Homeless Shelter for Men;  4 month stay,2335 West Madison,Chicago,60612,n/a,27,2,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
ACTIVE,SH00058,A00213,Near West Side,SHELTER,St. Leonard's Ministries,"M-F: B:8-9am,L:12-1pm,D:5-5:30pm; S/S:B:9-9:30am,L:12-12:30pm,D:5-5:30pm",Theo Hubbard,Men's shelter for homeless men released from prision. House up to 42 men.,2100 W Warren Blvd,Chicago,60612,Closed Program,27,2,10,5,7,"40,629","40,115","54,929","58,350",,0,0,0,0,,"39,972","30,002","27,180","25,601",,
INACTIVEAG,SH00065,A00668,Austin,SHELTER,Tabitha Community Services,"Daily: B: 7:00 am - 8:00 am, L: 12:00 pm - 1:00 pm, D: 5:00 pm - 6:00 pm",Willia Anderson,"Domestic Violence shelter. 35 Residents, 3 meals 2 snacks per day. Sun: D-6pm-7pm",552 N Pine Ave,Chicago,60644,Cook County,37,1,8,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,SH00066,A00476,Austin,SHELTER,Nahamani Family Service Center,"Open daily & serves meals at B-7am, L-noon, D-6pm",Faye Washington,Home for wards of the state (8 beds),1048 North Lawler Avenue,Chicago,60651,,37,1,8,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,SH00067,A00441,Austin,SHELTER,Mother's House II,"Mon-Fri: B: 7:30-8:00am,Sat:B:8-8:30am,Sun:B:9-9:30am;L:12:00-12:30pm;D:6-6:30pm",Alice Jackson,Shelter for women & Children - DHS referrals,321 N Mason Ave,Chicago,60644,Closed Program,29,1,8,4,7,"18,069","7,165",0,0,,0,0,0,0,,"38,878","6,656",0,0,,
INACTIVEFB,SH00068,A00232,East Garfield Park,SHELTER,Genesis House,"Open daily & serves meals at B-9am, L-12pm, D-5pm (Meals 24hrs as needed)",Patti Buffington,Transitional rehab shelter for former prostitutes. (12-18 month stay) Referrals from 30 or 90 day facilities only,2815 W. 5th Ave.,Chicago,60613,,27,2,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEAG,SH00069,A00206,Near West Side,SHELTER,Cathedral  Shelter (Shelter),"Open Monday to Friday, Dinner from 5:00 - 6:00 p.m.",Lela Overton,Shelter only takes refferrels from DHS,207 S Ashland Ave,Chicago,60607,N/A,28,2,9,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,SH00070,A00322,West Garfield Park,GROUP HOME,Gateway Foundation II,"Daily: B: 7:00 am - 8:00 am, L: 11:30 am - 12:30 pm, D: 4:30 pm - 5:30 pm",Donna Johnson,Substance abuse shelter: Adults and male children (14-18yrs) Stay is 30 days to 9 months,3828 W Taylor St,Chicago,60624,Closed Program,24,2,9,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,SH00072,A00189,West Englewood,SHELTER,Clara's House Shelter,"Daily: B: 6:00 am - 7:00 am, L:12:00 pm - 1:00 pm,  D:5:30 pm - 6:30 pm",Janice Boykin,Homeless Shelter for women/children,1650 W 62nd St,Chicago,60636,Closed Program,15,2,6,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,SH00074,A00193,West Garfield Park,SHELTER,The Inner Voice,"Open everyday & serves meals at B-7:30-8am, L-12-1pm, D-5:30-6pm",Charles Miller,Transitional shelter for homeless men,4458 W Jackson Blvd,Chicago,60624,Closed Program,28,1,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
ACTIVE,SH00078,A00019,Near West Side,SHELTER,Pacific Garden Mission,Please call GCFD for Meal Times. (GCFD See File for Meal Times),Darryl Henderson,Homeless (overnight) shelter and residential site for program participants.,1458 S Canal St,Chicago,60607,Cook County,11,2,9,5,7,"35,716","56,001","73,106","57,371",,0,0,0,0,,"696,596","693,318","671,357","478,447",,
INACTIVEAG,SH00082,A00450,Austin,SHELTER,God's Helping Hand SH,Closed as of 1/19/05 until further notice,Bertha Johnson,Homeless Shelter For Women & Children.,5820 W. Chicago Ave.,Chicago,60651,,29,1,78,39,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
ACTIVE,SH00086,A00246,New City,SHELTER,Central American Martyrs Ctr./,"Daily: B: 7:00 - 11:00 am, L: 12:00 - 2:00 pm, D: 6:00 - 7:00 pm",Jorge Pulida,Shelter is open 24 hours a day seven days a week. The shelter is open for families who can reside at the shelter for a year. Breakfast is served at,5045 S Laflin St,Chicago,60609,Closed Shelter is open for families who are in need of temporary shelter. Mostly Domestic Violence,20,7,6,3,7,"27,162","33,571","54,597","68,845",,0,0,"1,014",0,,"40,263","66,193","61,425","67,238",,
ACTIVE,SH00091,A00235,Humboldt Park,SHELTER,Breakthrough Urban Min. SH,"Daily: B: 8:00 am - 9:00 am, L: 12:00 pm - 1:00 pm, D:8:00 pm - 9:30 pm",Sherry Lin,Homeless Shelter for Men.,402 N St Louis Ave,Chicago,60624,Closed Program,27,1,10,5,7,"37,452","32,661","24,519","34,788",,0,0,0,0,,"31,332","40,604","38,063","42,804",,
INACTIVEFB,SH00093,A00069,Washington Park,SHELTER,Door Of Hope Mission SH,MON.-SUN/ 6pm-7am,Coco Jackson,Overnight shelter for men,5313 SO. Indiana,Chicago,60615,,3,2,5,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,SH00097,A00026,West Town,GROUP HOME,GOSPEL LEAGUE HOME,"Monday -Sunday 8,11:30,4:30",KIM BERGER,Shelter for women & their children temporary residence program,955 W. Grand Ave,Chicago,60622,,27,2,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
ACTIVE,SH00098,A00151,East Garfield Park,SHELTER,Bobby E. Wright,Monday - Friday: B: 9:30 am - 10:30 am; L: 12:00 pm - 1:30 pm,Rashad Saafir,"Meals served to clients of mental health facility, residential and day program participants",9 S Kedzie Ave,Chicago,60612,Closed Program,28,2,10,5,7,"65,988","91,543","80,951","45,919",,0,0,0,0,,"57,859","81,742","84,060","81,363",,
INACTIVEAG,SH00108,A00925,New City,SHELTER,Jireh House,"Mon-Fri .B-7-8AM,L-12-1PM,D- 5pm-7pm",Lakesha Covington,Jireh House is a shelter for women with children.  Case management is provided by Inner Voice.,5226 South Paulina,Chicago,60636,,16,11,6,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEAG,SH00112,A00507,East Garfield Park,GROUP HOME,Leslie's Place-Walnut,,Linda Mobley,Second stage women's shelter for ex-offenders,3250 W Walnut St,Chicago,60624,,28,1,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
ACTIVE,SH00119,A00976,Austin,SHELTER,Ashunti Residential Recovery,Daily: B: 7:00 - 8:30 am; L: 11:30 am - 12:30 pm; D: 5:00 pm - 6:30 pm,Candice Rushing,Emergency shelter program for the homeless,4944 W Huron St,Chicago,60644,Closed Program,37,1,8,4,7,"29,275","34,376","19,760","25,615",,0,0,0,0,,"21,245","14,455","2,113","19,089",,
ACTIVE,SH00122,A00235,East Garfield Park,SHELTER,Breakthrough Urban- Carrol SH,"Monday - Sunday: B: 8:00 am-8:30 am, L:12:00 pm-12:30 pm, D:8:00 pm - 8:30 pm",Sherry Lin,Shelter for Women.,3330 W Carroll Ave,Chicago,60624,Closed Program,28,1,10,5,7,"14,523","21,849","6,401","7,771",,0,0,0,0,,"18,918","25,641","24,371","24,329",,
INACTIVEFB,SH00126,A01120,North Lawndale,SHELTER,Lena Washington Food & Shelter,Daily: B: 6:45 am-7:45am; L: 11am-12pm; D: 5pm-6pm S: 9am-9:30am; 1pm-1:30pm,Georgia Hollingsworth,Shelter: Open to those referred by DHS,1609 S Homan Ave,Chicago,60623,Restricted to Program Participants,24,2,9,5,7,"26,333","15,658",0,0,,0,0,0,0,,"68,575","45,637",0,0,,
ACTIVE,SH00130,A01136,New City,SHELTER,You Can Make It,Daily: B: 5:30 am - 7:00 am  L: 12:00 pm -1:00 pm  D: 5:00 pm - 7:00 pm,Jacqueline Kennedy,Shelter for homeless Women and Children Only.,5200 S Morgan St,Chicago,60609,Closed Program,20,2,6,3,7,"21,325","35,878","30,280","49,971",,0,0,0,0,,"22,137","24,698","23,798","16,642",,
ACTIVE,SH00134,A01224,North Lawndale,SHELTER,Hope House-Lawndale Community,Mon-Fri:B:5-5:45;L:11:30-12:30;D:6:30-7:30;Sat/Sun:B:7-8;L:12-1;D7-8;Sun:D7-8,Joseph Atkins,Closed Program Shelter for homeless men 21 years and over. Currently: 30 Max: 50,3759 W Ogden Ave,Chicago,60623,Closed Program,24,2,9,5,7,"52,438","34,742","24,911","10,799",,0,0,0,0,,"33,965","29,016","57,243","28,730",,
ACTIVE,SH00138,A01302,Douglas,SHELTER,Teen Living Programs Inc.,Daily: B: 6:00 am - 9:30 am; L: 11:00 am - 1:00 pm; D: 4:00 pm - 6:30 pm,Sheri D. Ruffai,"Closed Program. Youth in crisis between 14-17 yrs of age, homeless between 18-21 yrs of age.",3745 S Indiana Ave,Chicago,60653,Closed Program,3,3,5,3,7,"14,954","6,586","9,838","6,188",,0,0,0,0,,"55,509","57,083","70,730","55,849",,
INACTIVEAG,SH00139,A01268,Englewood,SHELTER,Catholic Charities:,"Daily: B: 7:00 am, L: 12:00 pm, D:  5:00 pm",Joann Williams,Interim Housing Shelter; Clients must have completed a 30 day program and be affiliated with the dept. of human services.,6212 S Sangamon St,Chicago,60621,Closed Program referrals by DCFS and other City Government Agencies,16,2,6,3,7,"19,728","28,458","55,632",0,,0,0,0,0,,"127,204","135,907","105,068",0,,
ACTIVE,SH00141,A01370,West Garfield Park,SHELTER,Hand-N-Hand Outreach,"Monday thru Friday: B  6:15am L 12pm, D 5pm",Benita Williams-Thompson,Transitional Housing for men. Clients stay 30 - 90 days Referrals from IDOC,4207 W Carroll Ave,Chicago,60624,Closed Program,28,1,10,5,7,"25,888","142,557","56,166","5,813",,0,0,0,0,,"60,877","58,521","50,889","47,669",,
